From country,To country,Jury A,Jury B,Jury C,Jury D,Jury E,Jury Rank,Televote Rank,Jury Points,Televote Points,Competition
Germany,Sweden,2,5,2,3,4,3,3,8,8,2015Semi2
Germany,Switzerland,15,12,10,13,11,14,14,0,0,2015Semi2
Germany,Cyprus,4,11,5,14,5,7,6,4,5,2015Semi2
Germany,Slovenia,9,7,12,10,6,8,4,3,7,2015Semi2
Germany,Poland,10,15,16,8,15,15,1,0,12,2015Semi2
Iceland,Lithuania,4,15,2,14,4,7,8,4,3,2015Semi2
Iceland,Ireland,3,14,11,12,5,9,16,2,0,2015Semi2
Iceland,San Marino,16,16,12,16,16,16,15,0,0,2015Semi2
Iceland,Montenegro,15,13,5,13,15,14,10,0,1,2015Semi2
Iceland,Malta,8,11,14,6,11,11,12,0,0,2015Semi2
Iceland,Norway,1,5,7,5,1,2,2,10,10,2015Semi2
Iceland,Portugal,5,10,15,10,12,12,14,0,0,2015Semi2
Iceland,Czech Republic,13,12,10,9,13,13,9,0,2,2015Semi2
Iceland,Israel,10,4,3,2,8,4,3,7,8,2015Semi2
Iceland,Latvia,6,2,8,7,3,3,5,8,6,2015Semi2
Iceland,Azerbaijan,12,7,9,3,6,6,13,5,0,2015Semi2
Iceland,Sweden,2,1,4,1,2,1,1,12,12,2015Semi2
Iceland,Switzerland,9,8,16,8,7,10,11,1,0,2015Semi2
Iceland,Cyprus,11,3,6,11,9,8,7,3,4,2015Semi2
Iceland,Slovenia,7,6,1,4,10,5,6,6,5,2015Semi2
Iceland,Poland,14,9,13,15,14,15,4,0,7,2015Semi2
Ireland,Lithuania,2,7,16,7,10,8,1,3,12,2015Semi2
Ireland,San Marino,3,16,12,15,16,15,16,0,0,2015Semi2
Ireland,Montenegro,4,9,13,16,13,13,14,0,0,2015Semi2
Ireland,Malta,5,2,2,5,9,4,12,7,0,2015Semi2
Ireland,Norway,16,8,6,4,4,6,7,5,4,2015Semi2
Ireland,Portugal,14,14,14,11,15,16,10,0,1,2015Semi2
Ireland,Czech Republic,6,6,4,10,12,7,11,4,0,2015Semi2
Ireland,Israel,1,3,8,2,8,3,5,8,6,2015Semi2
Ireland,Latvia,11,1,1,6,2,2,3,10,8,2015Semi2
Ireland,Azerbaijan,13,15,9,9,11,14,15,0,0,2015Semi2
Ireland,Iceland,10,12,5,12,7,9,9,2,2,2015Semi2
Ireland,Sweden,12,4,3,1,1,1,4,12,7,2015Semi2
Ireland,Switzerland,7,11,7,13,14,12,13,0,0,2015Semi2
Ireland,Cyprus,15,5,11,3,3,5,6,6,5,2015Semi2
Ireland,Slovenia,9,13,15,8,5,11,8,0,3,2015Semi2
Ireland,Poland,8,10,10,14,6,10,2,1,10,2015Semi2
Israel,Lithuania,14,8,12,2,6,8,6,3,5,2015Semi2
Israel,Ireland,10,12,14,12,10,13,12,0,0,2015Semi2
Israel,San Marino,16,10,16,10,15,15,14,0,0,2015Semi2
Israel,Montenegro,3,14,5,9,8,7,2,4,10,2015Semi2
Israel,Malta,2,4,3,3,4,2,5,10,6,2015Semi2
Israel,Norway,15,15,11,15,12,16,4,0,7,2015Semi2
Israel,Portugal,13,16,4,8,16,12,11,0,0,2015Semi2
Israel,Czech Republic,9,6,10,6,2,5,3,6,8,2015Semi2
Israel,Latvia,11,11,7,7,14,10,9,1,2,2015Semi2
Israel,Azerbaijan,12,9,9,16,9,11,7,0,4,2015Semi2
Israel,Iceland,8,13,13,13,13,14,13,0,0,2015Semi2
Israel,Sweden,1,2,2,1,1,1,1,12,12,2015Semi2
Israel,Switzerland,6,7,6,11,5,6,16,5,0,2015Semi2
Israel,Cyprus,4,3,8,4,3,3,10,8,1,2015Semi2
Israel,Slovenia,7,1,1,5,11,4,8,7,3,2015Semi2
Israel,Poland,5,5,15,14,7,9,15,2,0,2015Semi2
Italy,Lithuania,9,13,15,12,13,15,5,0,6,2015Semi2
Italy,Ireland,10,12,11,3,11,9,13,2,0,2015Semi2
Italy,San Marino,17,1,4,16,16,11,2,0,10,2015Semi2
Italy,Montenegro,6,14,7,10,9,8,7,3,4,2015Semi2
Italy,Malta,15,4,2,9,10,7,12,4,0,2015Semi2
Italy,Norway,3,5,3,8,7,5,11,6,0,2015Semi2
Italy,Portugal,1,11,8,6,5,6,14,5,0,2015Semi2
Italy,Czech Republic,16,15,12,17,17,17,10,0,1,2015Semi2
Italy,Israel,5,2,6,4,6,3,3,8,8,2015Semi2
Italy,Latvia,4,7,1,7,2,2,8,10,3,2015Semi2
Italy,Azerbaijan,13,6,9,14,15,13,17,0,0,2015Semi2
Italy,Iceland,12,10,13,13,8,12,16,0,0,2015Semi2
Italy,Sweden,8,8,5,1,1,4,4,7,7,2015Semi2
Italy,Switzerland,14,17,14,15,14,16,15,0,0,2015Semi2
Italy,Cyprus,2,3,10,2,3,1,9,12,2,2015Semi2
Italy,Slovenia,7,9,17,11,4,10,6,1,5,2015Semi2
Italy,Poland,11,16,16,5,12,14,1,0,12,2015Semi2
Latvia,Lithuania,7,13,1,5,5,5,1,6,12,2015Semi2
Latvia,Ireland,4,7,3,2,6,2,14,10,0,2015Semi2
Latvia,San Marino,16,16,16,9,16,16,13,0,0,2015Semi2
Latvia,Montenegro,5,2,7,4,14,6,12,5,0,2015Semi2
Latvia,Malta,6,9,8,12,9,11,16,0,0,2015Semi2
Latvia,Norway,8,1,4,10,2,3,5,8,6,2015Semi2
Latvia,Portugal,14,15,14,16,11,15,15,0,0,2015Semi2
Latvia,Czech Republic,13,12,15,15,10,13,6,0,5,2015Semi2
Latvia,Israel,3,3,12,11,15,10,7,1,4,2015Semi2
Latvia,Azerbaijan,12,10,9,8,7,12,10,0,1,2015Semi2
Latvia,Iceland,15,14,11,13,12,14,9,0,2,2015Semi2
Latvia,Sweden,1,4,2,1,1,1,2,12,10,2015Semi2
Latvia,Switzerland,11,8,10,7,8,9,11,2,0,2015Semi2
Latvia,Cyprus,10,6,6,3,13,7,3,4,8,2015Semi2
Latvia,Slovenia,2,5,5,14,3,4,4,7,7,2015Semi2
Latvia,Poland,9,11,13,6,4,8,8,3,3,2015Semi2
Lithuania,Ireland,5,13,5,6,13,7,12,4,0,2015Semi2
Lithuania,San Marino,14,16,16,16,16,16,10,0,1,2015Semi2
Lithuania,Montenegro,15,11,15,13,10,14,14,0,0,2015Semi2
Lithuania,Malta,13,5,12,7,4,6,16,5,0,2015Semi2
Lithuania,Norway,4,3,2,3,1,3,5,8,6,2015Semi2
Lithuania,Portugal,12,6,10,15,14,13,15,0,0,2015Semi2
Lithuania,Czech Republic,16,12,14,12,11,15,7,0,4,2015Semi2
Lithuania,Israel,10,10,13,8,7,9,6,2,5,2015Semi2
Lithuania,Latvia,1,2,3,2,3,2,1,10,12,2015Semi2
Lithuania,Azerbaijan,2,4,6,4,8,4,9,7,2,2015Semi2
Lithuania,Iceland,7,15,8,10,9,10,11,1,0,2015Semi2
Lithuania,Sweden,3,1,1,1,2,1,2,12,10,2015Semi2
Lithuania,Switzerland,9,9,9,14,15,12,13,0,0,2015Semi2
Lithuania,Cyprus,11,7,7,11,6,8,8,3,3,2015Semi2
Lithuania,Slovenia,6,8,4,5,5,5,4,6,7,2015Semi2
Lithuania,Poland,8,14,11,9,12,11,3,0,8,2015Semi2
Malta,Lithuania,6,11,4,9,8,7,10,4,1,2015Semi2
Malta,Ireland,9,13,14,11,16,12,12,0,0,2015Semi2
Malta,San Marino,16,12,9,8,7,10,13,1,0,2015Semi2
Malta,Montenegro,12,9,15,14,15,14,14,0,0,2015Semi2
Malta,Norway,5,1,5,5,10,5,6,6,5,2015Semi2
Malta,Portugal,13,8,6,10,9,9,16,2,0,2015Semi2
Malta,Czech Republic,11,7,13,13,14,11,9,0,2,2015Semi2
Malta,Israel,4,5,3,3,5,4,2,7,10,2015Semi2
Malta,Latvia,3,3,2,4,6,3,7,8,4,2015Semi2
Malta,Azerbaijan,2,2,7,2,1,2,4,10,7,2015Semi2
Malta,Iceland,14,15,16,16,11,16,8,0,3,2015Semi2
Malta,Sweden,1,4,1,1,2,1,1,12,12,2015Semi2
Malta,Switzerland,10,16,12,15,13,15,15,0,0,2015Semi2
Malta,Cyprus,15,14,11,12,12,13,5,0,6,2015Semi2
Malta,Slovenia,7,6,8,7,3,6,11,5,0,2015Semi2
Malta,Poland,8,10,10,6,4,8,3,3,8,2015Semi2
Montenegro,Lithuania,13,12,13,11,11,11,"
",0,#N/A,2015Semi2
Montenegro,Ireland,9,9,9,9,10,9,"
",2,#N/A,2015Semi2
Montenegro,San Marino,6,7,6,6,8,6,"
",5,#N/A,2015Semi2
Montenegro,Malta,2,1,2,2,3,2,"
",10,#N/A,2015Semi2
Montenegro,Norway,5,5,5,4,5,5,"
",6,#N/A,2015Semi2
Montenegro,Portugal,7,6,7,7,6,7,"
",4,#N/A,2015Semi2
Montenegro,Czech Republic,10,10,10,10,16,10,"
",1,#N/A,2015Semi2
Montenegro,Israel,8,8,8,8,7,8,"
",3,#N/A,2015Semi2
Montenegro,Latvia,12,13,11,14,14,13,"
",0,#N/A,2015Semi2
Montenegro,Azerbaijan,4,4,4,5,4,4,"
",7,#N/A,2015Semi2
Montenegro,Iceland,16,16,15,16,9,15,"
",0,#N/A,2015Semi2
Montenegro,Sweden,3,3,1,3,2,3,"
",8,#N/A,2015Semi2
Montenegro,Switzerland,14,14,12,15,13,14,"
",0,#N/A,2015Semi2
Montenegro,Cyprus,15,15,16,13,15,16,"
",0,#N/A,2015Semi2
Montenegro,Slovenia,1,2,3,1,1,1,"
",12,#N/A,2015Semi2
Montenegro,Poland,11,11,14,12,12,12,"
",0,#N/A,2015Semi2
Norway,Lithuania,7,4,5,5,4,4,1,7,12,2015Semi2
Norway,Ireland,1,11,12,4,9,8,14,3,0,2015Semi2
Norway,San Marino,16,13,16,15,13,16,15,0,0,2015Semi2
Norway,Montenegro,15,8,10,10,7,9,9,2,2,2015Semi2
Norway,Malta,6,5,7,6,8,6,16,5,0,2015Semi2
Norway,Portugal,5,16,9,12,10,11,13,0,0,2015Semi2
Norway,Czech Republic,13,10,13,14,16,14,10,0,1,2015Semi2
Norway,Israel,14,2,2,3,2,3,4,8,7,2015Semi2
Norway,Latvia,2,3,3,2,6,2,5,10,6,2015Semi2
Norway,Azerbaijan,12,9,15,11,11,13,12,0,0,2015Semi2
Norway,Iceland,11,15,14,16,15,15,6,0,5,2015Semi2
Norway,Sweden,4,1,1,1,1,1,2,12,10,2015Semi2
Norway,Switzerland,9,12,8,8,14,10,11,1,0,2015Semi2
Norway,Cyprus,10,6,4,7,3,5,7,6,4,2015Semi2
Norway,Slovenia,3,7,6,13,5,7,8,4,3,2015Semi2
Norway,Poland,8,14,11,9,12,12,3,0,8,2015Semi2
Poland,Lithuania,13,13,16,16,11,14,9,0,2,2015Semi2
Poland,Ireland,8,6,15,11,8,10,12,1,0,2015Semi2
Poland,San Marino,16,14,12,15,16,16,15,0,0,2015Semi2
Poland,Montenegro,14,16,11,13,15,15,13,0,0,2015Semi2
Poland,Malta,15,15,3,14,5,12,16,0,0,2015Semi2
Poland,Norway,1,4,8,3,3,3,6,8,5,2015Semi2
Poland,Portugal,11,9,13,10,12,13,14,0,0,2015Semi2
Poland,Czech Republic,3,2,7,7,6,4,2,7,10,2015Semi2
Poland,Israel,7,1,2,4,4,2,3,10,8,2015Semi2
Poland,Latvia,9,8,1,6,2,5,4,6,7,2015Semi2
Poland,Azerbaijan,6,3,9,8,10,6,8,5,3,2015Semi2
Poland,Iceland,10,10,10,9,7,9,11,2,0,2015Semi2
Poland,Sweden,2,7,4,2,1,1,1,12,12,2015Semi2
Poland,Switzerland,12,12,5,12,9,11,10,0,1,2015Semi2
Poland,Cyprus,4,5,14,1,14,7,7,4,4,2015Semi2
Poland,Slovenia,5,11,6,5,13,8,5,3,6,2015Semi2
Portugal,Lithuania,15,15,14,14,15,15,7,0,4,2015Semi2
Portugal,Ireland,9,13,8,7,14,12,14,0,0,2015Semi2
Portugal,San Marino,16,16,16,16,16,16,16,0,0,2015Semi2
Portugal,Montenegro,10,6,5,6,8,5,9,6,2,2015Semi2
Portugal,Malta,6,5,13,5,7,6,13,5,0,2015Semi2
Portugal,Norway,2,3,2,3,3,2,5,10,6,2015Semi2
Portugal,Czech Republic,12,2,12,10,6,9,10,2,1,2015Semi2
Portugal,Israel,4,7,3,1,2,3,1,8,12,2015Semi2
Portugal,Latvia,3,9,10,4,12,8,4,3,7,2015Semi2
Portugal,Azerbaijan,11,4,6,12,5,7,11,4,0,2015Semi2
Portugal,Iceland,5,12,7,11,11,10,15,1,0,2015Semi2
Portugal,Sweden,1,1,1,2,1,1,2,12,10,2015Semi2
Portugal,Switzerland,14,14,15,13,10,14,8,0,3,2015Semi2
Portugal,Cyprus,8,10,11,9,9,11,3,0,8,2015Semi2
Portugal,Slovenia,7,11,4,8,4,4,12,7,0,2015Semi2
Portugal,Poland,13,8,9,15,13,13,6,0,5,2015Semi2
San Marino,Lithuania,15,7,7,7,10,8,"
",3,#N/A,2015Semi2
San Marino,Ireland,7,14,9,5,5,6,"
",5,#N/A,2015Semi2
San Marino,Montenegro,6,6,8,16,14,11,"
",0,#N/A,2015Semi2
San Marino,Malta,5,1,10,4,4,4,"
",7,#N/A,2015Semi2
San Marino,Norway,4,3,11,3,3,3,"
",8,#N/A,2015Semi2
San Marino,Portugal,14,9,16,15,15,16,"
",0,#N/A,2015Semi2
San Marino,Czech Republic,9,10,5,8,13,7,"
",4,#N/A,2015Semi2
San Marino,Israel,2,5,1,13,6,5,"
",6,#N/A,2015Semi2
San Marino,Latvia,3,2,6,2,1,2,"
",10,#N/A,2015Semi2
San Marino,Azerbaijan,12,13,4,14,9,12,"
",0,#N/A,2015Semi2
San Marino,Iceland,16,12,14,11,11,15,"
",0,#N/A,2015Semi2
San Marino,Sweden,1,4,2,1,2,1,"
",12,#N/A,2015Semi2
San Marino,Switzerland,11,8,13,12,12,13,"
",0,#N/A,2015Semi2
San Marino,Cyprus,8,16,12,6,7,9,"
",2,#N/A,2015Semi2
San Marino,Slovenia,13,15,3,10,8,10,"
",1,#N/A,2015Semi2
San Marino,Poland,10,11,15,9,16,14,"
",0,#N/A,2015Semi2
Slovenia,Lithuania,16,6,15,13,11,14,9,0,2,2015Semi2
Slovenia,Ireland,5,10,14,7,5,7,14,4,0,2015Semi2
Slovenia,San Marino,14,16,16,15,16,16,15,0,0,2015Semi2
Slovenia,Montenegro,11,8,4,8,4,6,1,5,12,2015Semi2
Slovenia,Malta,8,15,6,2,13,8,16,3,0,2015Semi2
Slovenia,Norway,4,3,3,6,2,3,6,8,5,2015Semi2
Slovenia,Portugal,3,9,8,4,6,4,11,7,0,2015Semi2
Slovenia,Czech Republic,6,11,5,14,12,11,7,0,4,2015Semi2
Slovenia,Israel,7,7,10,16,7,9,4,2,7,2015Semi2
Slovenia,Latvia,2,2,2,5,1,2,5,10,6,2015Semi2
Slovenia,Azerbaijan,9,5,9,9,15,10,13,1,0,2015Semi2
Slovenia,Iceland,15,13,12,11,14,15,12,0,0,2015Semi2
Slovenia,Sweden,1,1,1,3,3,1,2,12,10,2015Semi2
Slovenia,Switzerland,13,14,11,12,9,13,10,0,1,2015Semi2
Slovenia,Cyprus,10,4,7,1,8,5,3,6,8,2015Semi2
Slovenia,Poland,12,12,13,10,10,12,8,0,3,2015Semi2
Sweden,Lithuania,12,14,15,8,14,14,9,0,2,2015Semi2
Sweden,Ireland,4,4,1,3,4,3,14,8,0,2015Semi2
Sweden,San Marino,15,16,16,16,16,16,16,0,0,2015Semi2
Sweden,Montenegro,6,2,5,5,5,4,6,7,5,2015Semi2
Sweden,Malta,8,6,9,7,11,7,15,4,0,2015Semi2
Sweden,Norway,2,1,3,2,1,1,1,12,12,2015Semi2
Sweden,Portugal,16,10,10,11,12,12,12,0,0,2015Semi2
Sweden,Czech Republic,13,9,6,10,10,9,10,2,1,2015Semi2
Sweden,Israel,5,5,4,6,13,6,2,5,10,2015Semi2
Sweden,Latvia,1,3,2,1,3,2,7,10,4,2015Semi2
Sweden,Azerbaijan,3,8,8,4,2,5,11,6,0,2015Semi2
Sweden,Iceland,9,12,14,14,6,11,8,0,3,2015Semi2
Sweden,Switzerland,7,15,12,12,7,10,13,1,0,2015Semi2
Sweden,Cyprus,11,7,7,9,8,8,4,3,7,2015Semi2
Sweden,Slovenia,10,11,13,15,15,15,5,0,6,2015Semi2
Sweden,Poland,14,13,11,13,9,13,3,0,8,2015Semi2
Switzerland,Lithuania,12,1,9,5,3,5,12,6,0,2015Semi2
Switzerland,Ireland,4,7,12,7,8,6,14,5,0,2015Semi2
Switzerland,San Marino,16,16,13,16,16,16,15,0,0,2015Semi2
Switzerland,Montenegro,9,13,14,11,11,15,5,0,6,2015Semi2
Switzerland,Malta,5,10,4,2,5,4,16,7,0,2015Semi2
Switzerland,Norway,2,6,2,1,4,2,3,10,8,2015Semi2
Switzerland,Portugal,13,14,15,10,6,14,1,0,12,2015Semi2
Switzerland,Czech Republic,11,15,6,13,9,12,8,0,3,2015Semi2
Switzerland,Israel,6,2,16,6,12,9,4,2,7,2015Semi2
Switzerland,Latvia,1,4,5,4,1,1,10,12,1,2015Semi2
Switzerland,Azerbaijan,10,9,7,12,15,11,11,0,0,2015Semi2
Switzerland,Iceland,15,8,8,3,7,7,13,4,0,2015Semi2
Switzerland,Sweden,8,3,3,9,2,3,2,8,10,2015Semi2
Switzerland,Cyprus,3,12,10,14,13,10,7,1,4,2015Semi2
Switzerland,Slovenia,7,11,1,8,14,8,9,3,2,2015Semi2
Switzerland,Poland,14,5,11,15,10,13,6,0,5,2015Semi2
United Kingdom,Lithuania,12,13,10,16,11,14,1,0,12,2015Semi2
United Kingdom,Ireland,9,3,4,4,1,2,6,10,5,2015Semi2
United Kingdom,San Marino,16,16,15,17,17,17,17,0,0,2015Semi2
United Kingdom,Montenegro,13,15,8,13,16,15,14,0,0,2015Semi2
United Kingdom,Malta,4,5,9,5,3,3,10,8,1,2015Semi2
United Kingdom,Norway,6,6,14,3,6,7,8,4,3,2015Semi2
United Kingdom,Portugal,3,8,16,9,9,9,9,2,2,2015Semi2
United Kingdom,Czech Republic,15,7,5,6,10,8,13,3,0,2015Semi2
United Kingdom,Israel,2,2,6,1,2,1,5,12,6,2015Semi2
United Kingdom,Latvia,7,1,3,15,4,4,3,7,8,2015Semi2
United Kingdom,Azerbaijan,17,11,7,10,14,13,16,0,0,2015Semi2
United Kingdom,Iceland,14,14,17,12,13,16,12,0,0,2015Semi2
United Kingdom,Sweden,1,4,12,7,7,6,4,5,7,2015Semi2
United Kingdom,Switzerland,8,10,13,14,8,11,15,0,0,2015Semi2
United Kingdom,Cyprus,10,12,2,2,5,5,7,6,4,2015Semi2
United Kingdom,Slovenia,5,17,1,8,15,10,11,1,0,2015Semi2
United Kingdom,Poland,11,9,11,11,12,12,2,0,10,2015Semi2
Albania,Moldova,6,2,7,6,5,4,13,7,0,2015Semi1
Albania,Armenia,7,15,9,3,1,7,8,4,3,2015Semi1
Albania,Belgium,10,11,3,10,9,9,4,2,7,2015Semi1
Albania,The Netherlands,9,7,13,1,8,8,10,3,1,2015Semi1
Albania,Finland,11,13,14,15,13,14,9,0,2,2015Semi1
Albania,Greece,4,1,5,7,3,2,1,10,12,2015Semi1
Albania,Estonia,14,10,15,13,14,15,5,0,6,2015Semi1
Albania,F.Y.R. Macedonia,3,3,2,5,4,1,7,12,4,2015Semi1
Albania,Serbia,5,6,4,2,6,3,15,8,0,2015Semi1
Albania,Hungary,1,4,8,9,7,6,11,5,0,2015Semi1
Albania,Belarus,15,12,6,11,12,12,14,0,0,2015Semi1
Albania,Russia,8,14,1,12,11,11,2,0,10,2015Semi1
Albania,Denmark,12,8,11,4,10,10,12,1,0,2015Semi1
Albania,Romania,2,5,10,8,2,5,6,6,5,2015Semi1
Albania,Georgia,13,9,12,14,15,13,3,0,8,2015Semi1
Armenia,Moldova,5,6,7,6,7,5,6,6,5,2015Semi1
Armenia,Belgium,13,15,15,12,15,15,5,0,6,2015Semi1
Armenia,The Netherlands,6,9,13,4,11,8,12,3,0,2015Semi1
Armenia,Finland,8,10,14,11,12,12,10,0,1,2015Semi1
Armenia,Greece,3,3,3,2,3,3,3,8,8,2015Semi1
Armenia,Estonia,12,14,12,13,13,13,4,0,7,2015Semi1
Armenia,F.Y.R. Macedonia,10,8,10,10,10,11,15,0,0,2015Semi1
Armenia,Serbia,9,7,8,9,5,6,7,5,4,2015Semi1
Armenia,Hungary,15,13,11,14,14,14,14,0,0,2015Semi1
Armenia,Belarus,2,2,2,3,2,2,8,10,3,2015Semi1
Armenia,Russia,4,4,1,5,4,4,1,7,12,2015Semi1
Armenia,Denmark,7,12,6,15,8,10,9,1,2,2015Semi1
Armenia,Albania,14,11,9,7,6,9,13,2,0,2015Semi1
Armenia,Romania,11,5,5,8,9,7,11,4,0,2015Semi1
Armenia,Georgia,1,1,4,1,1,1,2,12,10,2015Semi1
Australia,Moldova,14,10,11,16,14,15,11,0,0,2015Semi1
Australia,Armenia,13,15,14,15,16,16,12,0,0,2015Semi1
Australia,Belgium,16,13,1,3,2,6,2,5,10,2015Semi1
Australia,The Netherlands,11,6,6,7,6,7,15,4,0,2015Semi1
Australia,Finland,10,14,16,9,7,12,9,0,2,2015Semi1
Australia,Greece,9,3,5,5,8,5,6,6,5,2015Semi1
Australia,Estonia,12,5,12,10,9,10,3,1,8,2015Semi1
Australia,F.Y.R. Macedonia,4,16,9,13,12,11,5,0,6,2015Semi1
Australia,Serbia,2,2,13,2,4,3,1,8,12,2015Semi1
Australia,Hungary,3,9,4,6,5,4,13,7,0,2015Semi1
Australia,Belarus,15,12,10,14,13,14,14,0,0,2015Semi1
Australia,Russia,1,1,2,1,1,1,4,12,7,2015Semi1
Australia,Denmark,7,4,8,11,10,8,7,3,4,2015Semi1
Australia,Albania,6,11,15,12,15,13,16,0,0,2015Semi1
Australia,Romania,8,8,7,8,11,9,10,2,1,2015Semi1
Australia,Georgia,5,7,3,4,3,2,8,10,3,2015Semi1
Austria,Moldova,10,15,9,12,9,12,12,0,0,2015Semi1
Austria,Armenia,13,10,12,16,14,15,6,0,5,2015Semi1
Austria,Belgium,5,6,5,1,3,4,8,7,3,2015Semi1
Austria,The Netherlands,2,7,3,2,7,5,15,6,0,2015Semi1
Austria,Finland,16,16,16,13,16,16,9,0,2,2015Semi1
Austria,Greece,3,5,4,4,4,3,11,8,0,2015Semi1
Austria,Estonia,4,3,1,6,1,1,7,12,4,2015Semi1
Austria,F.Y.R. Macedonia,11,4,14,14,13,13,13,0,0,2015Semi1
Austria,Serbia,12,12,6,15,8,10,1,1,12,2015Semi1
Austria,Hungary,14,11,15,8,6,11,3,0,8,2015Semi1
Austria,Belarus,9,2,8,10,10,7,16,4,0,2015Semi1
Austria,Russia,1,1,7,5,2,2,5,10,6,2015Semi1
Austria,Denmark,6,14,2,3,5,6,14,5,0,2015Semi1
Austria,Albania,15,8,10,11,15,14,4,0,7,2015Semi1
Austria,Romania,8,9,13,7,12,8,2,3,10,2015Semi1
Austria,Georgia,7,13,11,9,11,9,10,2,1,2015Semi1
Belarus,Moldova,5,1,3,5,4,4,5,7,6,2015Semi1
Belarus,Armenia,2,5,2,4,1,2,6,10,5,2015Semi1
Belarus,Belgium,4,3,8,6,5,5,4,6,7,2015Semi1
Belarus,The Netherlands,14,7,10,7,15,10,13,1,0,2015Semi1
Belarus,Finland,11,13,15,14,13,14,7,0,4,2015Semi1
Belarus,Greece,8,9,4,8,8,7,12,4,0,2015Semi1
Belarus,Estonia,10,8,5,3,7,6,2,5,10,2015Semi1
Belarus,F.Y.R. Macedonia,15,15,14,11,14,15,15,0,0,2015Semi1
Belarus,Serbia,7,10,9,13,10,9,10,2,1,2015Semi1
Belarus,Hungary,9,12,12,15,6,11,11,0,0,2015Semi1
Belarus,Russia,3,2,6,2,3,3,1,8,12,2015Semi1
Belarus,Denmark,13,11,13,12,11,13,9,0,2,2015Semi1
Belarus,Albania,6,6,7,9,9,8,14,3,0,2015Semi1
Belarus,Romania,12,14,11,10,12,12,8,0,3,2015Semi1
Belarus,Georgia,1,4,1,1,2,1,3,12,8,2015Semi1
Belgium,Moldova,12,11,11,15,11,13,13,0,0,2015Semi1
Belgium,Armenia,5,6,4,2,12,4,1,7,12,2015Semi1
Belgium,The Netherlands,13,9,6,10,9,10,2,1,10,2015Semi1
Belgium,Finland,11,14,13,8,14,12,10,0,1,2015Semi1
Belgium,Greece,10,4,9,4,7,6,9,5,2,2015Semi1
Belgium,Estonia,2,7,12,13,4,9,3,2,8,2015Semi1
Belgium,F.Y.R. Macedonia,14,13,14,12,13,14,15,0,0,2015Semi1
Belgium,Serbia,15,15,15,14,15,15,6,0,5,2015Semi1
Belgium,Hungary,4,1,3,1,1,1,11,12,0,2015Semi1
Belgium,Belarus,9,10,8,11,10,11,14,0,0,2015Semi1
Belgium,Russia,3,2,1,3,2,2,7,10,4,2015Semi1
Belgium,Denmark,7,8,7,6,6,7,12,4,0,2015Semi1
Belgium,Albania,8,3,2,7,3,3,4,8,7,2015Semi1
Belgium,Romania,1,12,5,5,8,5,5,6,6,2015Semi1
Belgium,Georgia,6,5,10,9,5,8,8,3,3,2015Semi1
Denmark,Moldova,11,14,11,1,7,11,10,0,1,2015Semi1
Denmark,Armenia,12,3,14,14,13,13,15,0,0,2015Semi1
Denmark,Belgium,9,2,1,5,3,3,1,8,12,2015Semi1
Denmark,The Netherlands,2,1,2,6,6,2,9,10,2,2015Semi1
Denmark,Finland,15,15,15,15,15,15,4,0,7,2015Semi1
Denmark,Greece,5,9,10,3,11,8,11,3,0,2015Semi1
Denmark,Estonia,10,10,9,10,4,9,2,2,10,2015Semi1
Denmark,F.Y.R. Macedonia,4,7,3,13,5,5,14,6,0,2015Semi1
Denmark,Serbia,13,13,13,12,10,14,5,0,6,2015Semi1
Denmark,Hungary,6,12,12,4,9,10,6,1,5,2015Semi1
Denmark,Belarus,3,5,7,9,8,4,13,7,0,2015Semi1
Denmark,Russia,1,4,4,2,1,1,3,12,8,2015Semi1
Denmark,Albania,14,8,8,11,14,12,12,0,0,2015Semi1
Denmark,Romania,8,11,6,8,2,6,7,5,4,2015Semi1
Denmark,Georgia,7,6,5,7,12,7,8,4,3,2015Semi1
Estonia,Moldova,6,12,11,14,12,11,13,0,0,2015Semi1
Estonia,Armenia,14,13,12,13,11,14,14,0,0,2015Semi1
Estonia,Belgium,1,1,2,4,1,1,4,12,7,2015Semi1
Estonia,The Netherlands,3,9,5,1,6,4,8,7,3,2015Semi1
Estonia,Finland,11,8,15,15,7,12,1,0,12,2015Semi1
Estonia,Greece,7,14,6,11,13,10,11,1,0,2015Semi1
Estonia,F.Y.R. Macedonia,8,7,8,3,3,5,12,6,0,2015Semi1
Estonia,Serbia,15,15,13,12,14,15,10,0,1,2015Semi1
Estonia,Hungary,4,2,1,2,2,2,2,10,10,2015Semi1
Estonia,Belarus,13,11,10,9,15,13,9,0,2,2015Semi1
Estonia,Russia,2,4,3,5,8,3,3,8,8,2015Semi1
Estonia,Denmark,9,10,9,6,4,7,5,4,6,2015Semi1
Estonia,Albania,12,5,7,10,10,9,15,2,0,2015Semi1
Estonia,Romania,5,6,14,7,9,8,7,3,4,2015Semi1
Estonia,Georgia,10,3,4,8,5,6,6,5,5,2015Semi1
F.Y.R. Macedonia,Moldova,11,8,10,7,7,9,4,2,7,2015Semi1
F.Y.R. Macedonia,Armenia,13,3,3,5,9,5,5,6,6,2015Semi1
F.Y.R. Macedonia,Belgium,4,2,5,2,2,2,10,10,1,2015Semi1
F.Y.R. Macedonia,The Netherlands,8,13,11,6,8,11,11,0,0,2015Semi1
F.Y.R. Macedonia,Finland,14,14,15,15,15,15,9,0,2,2015Semi1
